  CROP        1       2       3       4       5       6       7       8       9      10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56
   #  NAME    WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT
  350 BGCA   35.00    0.02   25.00    6.00    5.00    0.85   15.01   50.95    2.00    1.00    4.00  0.0070    0.85    5.00    0.80    2.00  660.40  0.0150  0.0022  0.0222    0.01    0.60    5.44   20.00    5.00    0.10  0.0267  0.0142  0.0107  0.0036  0.0022  0.0017  0.0220  0.0240  0.0270   3.390   3.390   3.390      6.    1.01    5.95    8.00    0.50    4.75    0.40    0.20  100.00   10.20   50.90    0.09    2.00    0.01    0.10    0.00    0.00    0.00    California BromeGrass
  351 BCCA   35.00    0.02   25.00    6.00    5.00    0.85   15.01   50.95    2.00    1.00    4.00  0.0070    0.85    5.00    0.80    2.00  660.40  0.0150  0.0022  0.0222    0.01    0.60    5.44   20.00    5.00    0.10  0.0267  0.0142  0.0107  0.0036  0.0022  0.0017  0.0220  0.0240  0.0270   3.390   3.390   3.390      6.    1.01    5.95    8.00    0.50    4.75    0.40    0.20  100.00   10.20   50.90    0.09    2.00    0.01    0.10    0.00    0.00    0.00    California BromeGrass - Cucamonga
  352 BPCA   35.00    0.02   25.00    6.00    5.00    0.85   15.01   50.95    2.00    1.00    4.00  0.0070    0.85    5.00    0.80    2.00  660.40  0.0150  0.0022  0.0222    0.01    0.60    5.44   20.00    5.00    0.10  0.0267  0.0142  0.0107  0.0036  0.0022  0.0017  0.0220  0.0240  0.0270   3.390   3.390   3.390      6.    1.01    5.95    8.00    0.50    4.75    0.40    0.20  100.00   10.20   50.90    0.09    2.00    0.01    0.10    0.00    0.00    0.00    California BromeGrass - Perinnial
  353 RYEB   30.00    0.02   15.00    0.00    3.00    0.80   35.01   62.95    1.00    1.00    2.00  0.0070    0.75   90.00    1.10    1.30  660.41  0.0230  0.0037  0.0060    0.01    0.60    0.40  120.00    5.00    0.10  0.0250  0.0180  0.0140  0.0040  0.0030  0.0024  0.0180  0.0150  0.0120   3.390   3.390   1.610      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.07    6.00    0.01    0.10    0.00    0.00    0.00    Blue Wild Rye
  354 BARM   30.00    0.40   15.00    0.00    6.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0060    0.85   90.00    1.00    2.00  660.45  0.0236  0.0029  0.0060    0.21    0.60    0.27  122.19   20.00    0.12  0.0590  0.0220  0.0131  0.0057  0.0022  0.0013  0.0160  0.0160  0.0150   3.390   3.390   1.610      5.    5.01   15.10    7.00    0.50    4.75    0.40    0.20  100.00  125.60  250.95    0.05    8.00    0.01    0.10    0.00    0.00    0.00    Meadow Barley
  355 FESM   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    Molate Fescue
  356 FESI   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    Idaho Fescue
  357 FSCR   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    Creeping Red Fescue
  358 FSCW   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    Chewings Fescue
  359 FESS   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    Sheeps Fescue
  360 FSML   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    Mokelumme Fescue
  361 FSTW   30.00    0.02   15.00    0.00    5.00    0.80   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   90.00    1.20    2.00  660.41  0.0150  0.0020  0.0160    0.01    0.60    2.01  120.00    5.00    0.10  0.0400  0.0210  0.0120  0.0099  0.0039  0.0022  0.0230  0.0190  0.0160   3.390   3.390   3.390      6.    5.01   15.10    8.00    0.50    4.75    0.40    0.20  100.00   22.50   40.71    0.05    3.90    0.01    0.10    0.00    0.00    0.00    Three Weeks Fescue
  362 CLVP   25.00    0.02   25.00    1.00    5.00    0.75   15.01   50.95    2.00   10.00    2.00  0.0070    0.85   35.00    1.20    2.00  660.34  0.0597  0.0040  0.0180    0.01    0.60    3.15   24.00    5.00    0.12  0.0650  0.0280  0.0243  0.0060  0.0029  0.0024  0.0220  0.0200  0.0180   3.390   3.390   3.390      2.    5.01   15.10   10.00    1.00    4.75    0.40    0.20  100.00   22.50   40.71    0.12    1.50    0.01    0.10    0.00    0.00    0.00    Persian Clover 
  363 CLRO   25.00    0.02   25.00    1.00    5.00    0.75   15.01   50.95    2.00   10.00    2.00  0.0070    0.85   35.00    1.20    2.00  660.34  0.0597  0.0040  0.0180    0.01    0.60    3.15   24.00    5.00    0.12  0.0650  0.0280  0.0243  0.0060  0.0029  0.0024  0.0220  0.0200  0.0180   3.390   3.390   3.390      2.    5.01   15.10   10.00    1.00    4.75    0.40    0.20  100.00   22.50   40.71    0.12    1.50    0.01    0.10    0.00    0.00    0.00    Rose Clover
  364 CLVC   25.00    0.02   25.00    1.00    5.00    0.75   15.01   50.95    2.00   10.00    2.00  0.0070    0.85   35.00    1.20    2.00  660.34  0.0597  0.0040  0.0180    0.01    0.60    3.15   24.00    5.00    0.12  0.0650  0.0280  0.0243  0.0060  0.0029  0.0024  0.0220  0.0200  0.0180   3.390   3.390   3.390      2.    5.01   15.10   10.00    1.00    4.75    0.40    0.20  100.00   22.50   40.71    0.12    1.50    0.01    0.10    0.00    0.00    0.00    Crimson Clover
  365 MPEA   20.00    0.55   14.00    1.00    4.00    0.90   15.02   50.95    1.00    0.50    2.00  0.0100    0.85  140.00    0.80    2.00  660.27  0.0412  0.0055  0.0114    0.38    0.60    0.69   24.00   75.00    0.12  0.0400  0.0260  0.0232  0.0070  0.0040  0.0030  0.0140  0.0130  0.0120   3.390   3.390   1.610      2.    5.01   15.10    4.00    0.50    4.75    0.40    0.20  100.00   20.20  100.90    0.10    2.50    0.01    0.10    0.00    0.00    0.00    MAGNUS PEAS
  366 VETC   25.00    0.50   21.00    7.00    4.00    0.70   15.01   50.95    1.00    1.00    2.00  0.0100    0.85   25.00    0.70    2.00  660.34  0.0472  0.0050  0.0132    0.25    0.60    2.20    0.00    0.00    0.81  0.0460  0.0300  0.0230  0.0048  0.0030  0.0025  0.0081  0.0067  0.0061   1.266   0.633   0.729      1.    5.15   15.95    5.00    0.50    4.75    0.40    0.20  100.00   30.43   50.71    0.00    0.00    0.01    0.10    0.00    0.00    0.00    VETCH
  367 MPAS   35.00    0.02   15.00    0.00    5.00    0.99   15.01   50.95    1.00    1.00    2.00  0.0070    0.85   95.00    1.00    2.00  660.40  0.0150  0.0021  0.0157    0.01    0.60    0.69   20.00    5.00    0.10  0.0222  0.0127  0.0095  0.0037  0.0021  0.0016  0.0275  0.0157  0.0118   3.390   3.390   3.390      6.    5.05   15.10    8.00    0.50    4.75    0.40    0.20  100.00   25.50   45.71    0.04    2.80    0.01    0.10    0.00    0.00    0.00    Mixed PASTURE           
   #  NAME    WA      HI     TOP     TBS    DMLA    DLAI   DLAP1   DLAP2    RLAD    RBMD     ALT     GSI     CAF     SDW     HMX    RDMX    WAC2     CNY     CPY     CKY    WSYF     PST    COSD    PRYG    PRYF     WCY     BN1     BN2     BN3     BP1     BP2     BP3     BK1     BK2     BK3     BW1     BW2     BW3     IDC   FRST1   FRST2    WAVP    VPTH    VPD2   RWPC1   RWPC2    GMHU   PPLP1   PPLP2    STX1    STX2    BLG1    BLG2     WUB     FTO     FLT


